5431.filming_locations,"Los Angeles, California, SUA","Los Angeles, California, USA"
5006.creator,"David Duncn,H.G. Wells","David Duncan,H.G. Wells"
4721.description,"Action-packed look at the beginnings of the fall of the Roman Empire. Here is the glory, the greed and grandeur that was Rome. Here is the story of personal lust for power, and the. ..","Action-packed look at the beginnings of the fall of the Roman Empire. Here is the glory, the greed and grandeur that was Rome. Here is the story of personal lust for power, and the ..."
2924.actors,"Tom Hankas,Tawny Kitaen,Adrian Zmed","Tom Hanks,Tawny Kitaen,Adrian Zmed"
4181.duration,118 mign,118 min
5042.language,Enaglish,English
6340.release_date,21October 2014 (USA),21 October 2014 (USA)
6828.casting,"Gerard Butler,Christopher Plumme,Jonny Lee Miller,Justine Waddell,Vitamin C,Jennifer Esposito,Omar Epps,Sean Patrick Thomas,Danny Masterson,Lochlyn Munro,Tig Fong,Tony Munch,Jeri Ryan,Shane West,Nathan Fillion","Gerard Butler,Christopher Plummer,Jonny Lee Miller,Justine Waddell,Vitamin C,Jennifer Esposito,Omar Epps,Sean Patrick Thomas,Danny Masterson,Lochlyn Munro,Tig Fong,Tony Munch,Jeri Ryan,Shane West,Nathan Fillion"
4377.director,ohn Irvin,John Irvin
1980.release_date,November 1j944 (USA),November 1944 (USA)
3360.actors,"Roy Abramsohn,Elena Schuber,Katelynn Rdriguez","Roy Abramsohn,Elena Schuber,Katelynn Rodriguez"
5159.id,tt043234p8,tt0432348
5074.genre,"Animation,Comeday,Drama","Animation,Comedy,Drama"
3290.casting,"Leslie Nielsen,Priscilla Presley,iRcardo Montalban,George Kennedy,O.J. Simpson,Susan Beaubian,Nancy Marchand,Raye Birk,Jeannette Charles,Ed Williams,Tiny Ron,'Weird Al' Yankovic,Leslie Maier,Winifred Freedman,Joe Grifasi","Leslie Nielsen,Priscilla Presley,Ricardo Montalban,George Kennedy,O.J. Simpson,Susan Beaubian,Nancy Marchand,Raye Birk,Jeannette Charles,Ed Williams,Tiny Ron,'Weird Al' Yankovic,Leslie Maier,Winifred Freedman,Joe Grifasi"
6169.actors,"Mel Gibson,Sissy Spacek,Shane Bailehy","Mel Gibson,Sissy Spacek,Shane Bailey"
4547.actors,"Joan Crawfor,dSterling Hayden,Mercedes McCambridge","Joan Crawford,Sterling Hayden,Mercedes McCambridge"
7050.country,UAS,USA
3549.genre,"Coedy,Drama,Romance","Comedy,Drama,Romance"
6467.id,tt0098604,tt0096804
639.casting,"Bob Janoff,Burt Pugach,Linda Pugach,Sylvia Hoffman,Rita Kessler,Joyce Guerriero,Berry Stainback,Janet Pomerantz,Rusthy Goldberg,Jimmy Breslin,Margaret Powers,Norman Ackerman,William Kunstler,Marvyn Kornberg,Marvin Scott","Bob Janoff,Burt Pugach,Linda Pugach,Sylvia Hoffman,Rita Kessler,Joyce Guerriero,Berry Stainback,Janet Pomerantz,Rusty Goldberg,Jimmy Breslin,Margaret Powers,Norman Ackerman,William Kunstler,Marvyn Kornberg,Marvin Scott"
5276.description,Ahdd a Plot,Add a Plot
4623.release_date,12 uJne 1998 (USA),12 June 1998 (USA)
1297.director,Brad Fumran,Brad Furman
2799.genre,"Comedy,Famiyl,Sci-Fi","Comedy,Family,Sci-Fi"
2796.actors,"Leigh Lombardi,Sam Hennings,ClaudeAkins","Leigh Lombardi,Sam Hennings,Claude Akins"
3781.release_date,22 November 200 (USA),22 November 2000 (USA)
7206.duration,141 rmin,141 min
4298.review_count,"45 user,36 criitic","45 user,36 critic"
1667.description,The story of an obessively organized efficiency expert whose life unravels in unexpected ways when fate forces him to explore the serendipitous nature of love and forgiveness.,The story of an obsessively organized efficiency expert whose life unravels in unexpected ways when fate forces him to explore the serendipitous nature of love and forgiveness.
7297.actors,"jFelissa Rose,Ellen Sandweiss,Edwin Neal","Felissa Rose,Ellen Sandweiss,Edwin Neal"
3127.name,Americna Sniper,American Sniper
1732.director,Justin Chawdick,Justin Chadwick
668.language,"Englisyh,Mandarin,Sioux,Spanish","English,Mandarin,Sioux,Spanish"
809.country,UA,USA
1258.review_count,"1,012 user,329 critic","1,102 user,329 critic"
3666.country,USeA,USA
493.name,Paper Towbns,Paper Towns
755.genre,"Drama,Musidc,Musical","Drama,Music,Musical"
529.name,BloodS imple.,Blood Simple.
5720.director,Peyter MacDonald,Peter MacDonald
7310.duration,99min,99 min
6357.country,SUA,USA
383.name,Srceam,Scream
1126.director,Johnz Alan Simon,John Alan Simon
1483.release_date,6 Decembelr 1985 (USA),6 December 1985 (USA)
3062.review_count,NUL,NULL
3831.casting,"Jack Nicholson,Helen Hunt,Greg Kinnear,Cuba Gooding Jr.,Skeet Ulrich,Shirley Knight,Yeardley Smith,Lupe Ontiveros,Jill the Dog,Timer the Do,Billy the Dog,Bibi Osterwald,Ross Bleckner,Bernadette Balagtas,Jaffe Cohen","Jack Nicholson,Helen Hunt,Greg Kinnear,Cuba Gooding Jr.,Skeet Ulrich,Shirley Knight,Yeardley Smith,Lupe Ontiveros,Jill the Dog,Timer the Dog,Billy the Dog,Bibi Osterwald,Ross Bleckner,Bernadette Balagtas,Jaffe Cohen"
3191.release_date,22 Dceember 2017 (USA),22 December 2017 (USA)
5944.description,"Upon the death of his great grandfather, Brandon Davis a wedding photographer inherits an antique camera famous for taking Victorian death photography. Afterp hotographing his subjects they start to die from horrible, bizarre deaths.","Upon the death of his great grandfather, Brandon Davis a wedding photographer inherits an antique camera famous for taking Victorian death photography. After photographing his subjects they start to die from horrible, bizarre deaths."
4685.creator,"Harold Buchman,Viña Deljmar","Harold Buchman,Viña Delmar"
6032.id,tt1787338,tt1778338
5573.genre,"Action,rCime,Sci-Fi","Action,Crime,Sci-Fi"
3287.release_date,6 August 2005 (USA),26 August 2005 (USA)
2416.duration,119 mmin,119 min
5137.release_date,15 September 199 (USA),15 September 1993 (USA)
4099.country,UiSA,USA
1689.director,ike Figgis,Mike Figgis
3229.release_date,31 July 2009 (SUA),31 July 2009 (USA)
6005.genre,"Crime,Horror,Mystey","Crime,Horror,Mystery"
4884.description,"In a wintry small town, the body of a teenager named Jamie Marks is found by the river. Adam, the star of his cross-country tema, becomes fascinated with Jamie-a boy nobody really knew or ...","In a wintry small town, the body of a teenager named Jamie Marks is found by the river. Adam, the star of his cross-country team, becomes fascinated with Jamie-a boy nobody really knew or ..."
3880.director,Marcs Graves,Marcus Graves
1370.release_date,8 Marh 2013 (USA),8 March 2013 (USA)
6491.duration,88 mian,88 min
3001.release_date,15 May 2014 q(USA),15 May 2014 (USA)
3935.genre,aFmily,Family
2207.actors,"Morgan Freeman,Ed Harrips,Casey Affleck","Morgan Freeman,Ed Harris,Casey Affleck"
1685.id,tt236j2160,tt2362160
7032.director,ames Bickert,James Bickert
1801.description,Two Western bank/train robbers flee to Bolivia when the law gts too close.,Two Western bank/train robbers flee to Bolivia when the law gets too close.
3240.filming_locations,"Caglary, Alberta, Canada","Calgary, Alberta, Canada"
6307.review_count,"57user,46 critic","57 user,46 critic"
5084.actors,"Steve Martin,Diane Keaton,jMartin Short","Steve Martin,Diane Keaton,Martin Short"
2991.casting,"Kurt Russell,Steve Buscemi,Peter Fonda,Cliff Robertson,Valeria Golino,Stacy Keach,Pam Grier,Bruce Campbell,Georges Corraface,Michelle Forbes,A.J. Langer,Ina Romeo,Pete rJason,Jordan Baker,Caroleen Feeney","Kurt Russell,Steve Buscemi,Peter Fonda,Cliff Robertson,Valeria Golino,Stacy Keach,Pam Grier,Bruce Campbell,Georges Corraface,Michelle Forbes,A.J. Langer,Ina Romeo,Peter Jason,Jordan Baker,Caroleen Feeney"
5212.name,Adventureso f Bailey: The Lost Puppy,Adventures of Bailey: The Lost Puppy
3593.country,SA,USA
4883.release_date,25 December 200 3(USA),25 December 2003 (USA)
1433.filming_locations,"Stage 16, Universal Studios - 100 Univerpsal City Plaza, Universal City, California, USA","Stage 16, Universal Studios - 100 Universal City Plaza, Universal City, California, USA"
6284.actors,"Heath Ledger,Mark Addy,Rxufus Sewell","Heath Ledger,Mark Addy,Rufus Sewell"
6914.creator,"Gilles MimouniB,randon Boyce","Gilles Mimouni,Brandon Boyce"
4674.name,There's One Born Everys Minute,There's One Born Every Minute
5110.actors,"Alexander Polinsky,Maria Ford,Renée Hhumphrey","Alexander Polinsky,Maria Ford,Renée Humphrey"
691.filming_locations,ULL,NULL
1264.release_date,25 Decemebr 2001 (USA),25 December 2001 (USA)
1235.creator,"J.R.R.Tolkien,Fran Walsh","J.R.R. Tolkien,Fran Walsh"
610.actors,"Paul Muni,KarenMorley,William Gargan","Paul Muni,Karen Morley,William Gargan"
1880.actors,"Matt Dillon,Mickye Rourke,Diane Lane","Matt Dillon,Mickey Rourke,Diane Lane"
1659.filming_locations,NUL,NULL
2408.name,River's Edfge,River's Edge
3491.genre,Drmaa,Drama
28.id,tt0065112,tt1756529
2383.genre,Drakma,Drama
1402.creator,"Tim Herlihy,Adam Sandlepr","Tim Herlihy,Adam Sandler"
1094.description,"Two brothers drive across country to see their hero, Roberto Clemente ,get his 3000th hit.","Two brothers drive across country to see their hero, Roberto Clemente, get his 3000th hit."
5039.country,SA,USA
5773.actors,"Danieol Craig,Liev Schreiber,Jamie Bell","Daniel Craig,Liev Schreiber,Jamie Bell"
2024.director,Sydney Pollack***,Sydney Pollack
5519.actors,"Trent Ford,Tammy Blanchard,Morgan Smpector","Trent Ford,Tammy Blanchard,Morgan Spector"
6088.id,tt241650,tt2417650
928.creator,"Lawrence Kasdan,GeorgeLucas","Lawrence Kasdan,George Lucas"
2073.filming_locations,"Stage 19, Warner Brothers Burbank Studios - 4000 Warner Boulvard, Burbank, California, USA","Stage 19, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA"
6055.actors,"Bo Svenson,Luke Askew,Joh Davis Chandler","Bo Svenson,Luke Askew,John Davis Chandler"
7281.director,Stephne King,Stephen King
6161.description,"It's 1944 in the small town of Gregory, Texas. Divorcée Nita Longley has been brought into the town by the telephone company to work as its switchboard opertor, a job which requires her to...","It's 1944 in the small town of Gregory, Texas. Divorcée Nita Longley has been brought into the town by the telephone company to work as its switchboard operator, a job which requires her to..."
6591.duration,98m in,98 min
4247.country,"dUSA,UK","USA,UK"
3238.language,Englihs,English
2534.casting,"Abigail Breslin,Julia Ormond,Chris O'Donnell,Jane Krakowski,Wallace Shawn,MaxThieriot,Willow Smith,Glenne Headly,Zach Mills,Kenneth Welsh,Madison Davenport,Joan Cusack,Stanley Tucci,Dylan Smith,Douglas Nyback","Abigail Breslin,Julia Ormond,Chris O'Donnell,Jane Krakowski,Wallace Shawn,Max Thieriot,Willow Smith,Glenne Headly,Zach Mills,Kenneth Welsh,Madison Davenport,Joan Cusack,Stanley Tucci,Dylan Smith,Douglas Nyback"
266.actors,"Mischa Barton,Dave Bautista,Andy ick","Mischa Barton,Dave Bautista,Andy Dick"
5688.filming_locations,"Backlot, Metro-Goldwyn-Mayer Studios - 10220 W. Washington Blvd., Culver City, California, USA","Backlot, Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA"
124.id,tt0065112,tt0489270
2809.description,dd a Plot,Add a Plot
558.casting,"Michael Caine,Dave Goelz,Steve Whitmire,Jerry Nelson,Frank Oz,David Rudman,Don Austen,Jessica Fox,Robert Tygner,Steven Mackintosh,Meredith Braun,Robin Weaver,Raymond Coulthard,Russell Marti,nTheo Sanders","Michael Caine,Dave Goelz,Steve Whitmire,Jerry Nelson,Frank Oz,David Rudman,Don Austen,Jessica Fox,Robert Tygner,Steven Mackintosh,Meredith Braun,Robin Weaver,Raymond Coulthard,Russell Martin,Theo Sanders"
3979.actors,"Jamyes McClelland,Mark Weiler,Julianne Somers","James McClelland,Mark Weiler,Julianne Somers"
737.director,Jack Arold,Jack Arnold
4069.actors,"Carol Kane,Moll Ringwald,Jeanne Tripplehorn","Carol Kane,Molly Ringwald,Jeanne Tripplehorn"
258.casting,"Sylvester Stallone,Julie Benz,Matthew Marsden,Graham McTavish,Reynaldo Gallegos,Jake La Botz,Tim Kang,Maung Maung Khin,Paul Schulze,Cameron Pearson,Thomas Peterson,Tony Skarberg,James With,Kasikorn Niyompattansa,Shaliew 'Lek' Bamrungbun","Sylvester Stallone,Julie Benz,Matthew Marsden,Graham McTavish,Reynaldo Gallegos,Jake La Botz,Tim Kang,Maung Maung Khin,Paul Schulze,Cameron Pearson,Thomas Peterson,Tony Skarberg,James With,Kasikorn Niyompattana,Shaliew 'Lek' Bamrungbun"
4356.review_count,"1 uer,2 critic","1 user,2 critic"
2216.duration,510 min,150 min
2277.id,tt115288,tt1152828
4212.name,Cnrimson Tide,Crimson Tide
1203.casting,"Johnny Depp,Geoffrey Rush,Orlando Bloom,Keira Knightley,Jack Davenport,Bill Nighy,Jonathan Pryce,Lee Arenberg,Mackenzie Crook,Kevin McNally,David Baiile,Stellan Skarsgård,Tom Hollander,Naomie Harris,Martin Klebba","Johnny Depp,Geoffrey Rush,Orlando Bloom,Keira Knightley,Jack Davenport,Bill Nighy,Jonathan Pryce,Lee Arenberg,Mackenzie Crook,Kevin McNally,David Bailie,Stellan Skarsgård,Tom Hollander,Naomie Harris,Martin Klebba"
6612.release_date,10 April 2e015 (USA),10 April 2015 (USA)
135.id,tt0032484,tt0181739
1916.director,Elre C. Kenton,Erle C. Kenton
4221.country,SUA,USA
2217.country,SUA,USA
3393.release_date,21 Decembekr 1979 (USA),21 December 1979 (USA)
3324.description,Two estranged sisters are forced to live together when they inherit their father's struggling hoarse farm. The strain of reconciliation and financial difficulties put the future of the family farm in jeopardy.,Two estranged sisters are forced to live together when they inherit their father's struggling horse farm. The strain of reconciliation and financial difficulties put the future of the family farm in jeopardy.
2157.country,SUA,USA
5446.name,Sintister,Sinister
756.genre,"Crime,Dmrama,Fantasy","Crime,Drama,Fantasy"
6576.casting,"Shane Johnson,Ella Anderson,Cara Pifko,Krystal lvarez,Tomas Arana,Luke Baines,Dale Dickey,Cullen Douglas,Michael Ray Escamilla,RJ Farrington,Gabe Gomez,Patricia Healy,Tobias Jelinek,Shirley Jordan,Michael Lesly","Shane Johnson,Ella Anderson,Cara Pifko,Krystal Alvarez,Tomas Arana,Luke Baines,Dale Dickey,Cullen Douglas,Michael Ray Escamilla,RJ Farrington,Gabe Gomez,Patricia Healy,Tobias Jelinek,Shirley Jordan,Michael Lesly"
1806.creator,"Dalto nTrumbo,Lorenzo Semple Jr.","Dalton Trumbo,Lorenzo Semple Jr."
96.genre,"Drama,Roamnce","Drama,Romance"
408.genre,Comey,Comedy
2798.description,"Richter Boudreau, the son of local elebrity Cynthia, is not very successful and works as a film critic for a local newspaper. In a short time he loses his job and his heritage, and one of ...","Richter Boudreau, the son of local celebrity Cynthia, is not very successful and works as a film critic for a local newspaper. In a short time he loses his job and his heritage, and one of ..."
4448.actors,"Donald Suthreland,Brooke Adams,Jeff Goldblum","Donald Sutherland,Brooke Adams,Jeff Goldblum"
2936.country,USuA,USA
5208.id,tt0018582,tt0018528
1739.description,A gang war/drug story set in a Los Angelies ghetto about the coming of age of a 15-year-old black youth. In HD.,A gang war/drug story set in a Los Angeles ghetto about the coming of age of a 15-year-old black youth. In HD.
6156.country,UAS,USA
608.release_date,17 September 1932( USA),17 September 1932 (USA)
5107.name,oonbase,Moonbase
6431.casting,"Dolph Lundgren,Sara Malakul Lane,Lily Brooks O'Briant,James Chalke,Michael Aarn Milligan,Ibrahim Renno,Jerry Atkinson Jr.,Kim Baptiste,Ele Bardha,Melissa Bolona,Hayden Butler,John Ceallach,London Curtis,Kelsey Deanne,Miles Doleac","Dolph Lundgren,Sara Malakul Lane,Lily Brooks O'Briant,James Chalke,Michael Aaron Milligan,Ibrahim Renno,Jerry Atkinson Jr.,Kim Baptiste,Ele Bardha,Melissa Bolona,Hayden Butler,John Ceallach,London Curtis,Kelsey Deanne,Miles Doleac"
6972.genre,"nSci-Fi,Thriller","Sci-Fi,Thriller"
162.description,The story of how Bugsy Siegel sarted Las Vegas.,The story of how Bugsy Siegel started Las Vegas.
5173.review_count,"486 user,181 critic","468 user,181 critic"
65.id,tt0889671,tt0327554
829.genre,"Animatipon,Adventure,Comedy","Animation,Adventure,Comedy"
4284.creator,"Edgar Alan Poe,Peter Ruric","Edgar Allan Poe,Peter Ruric"
2387.country,UAS,USA
709.description,"Before entire networks were built on populist personalities; before reality morphed into a TV genre; the masses fixated on a single, sociopathic star: controversial talk-show hostM orton Downey, Jr.","Before entire networks were built on populist personalities; before reality morphed into a TV genre; the masses fixated on a single, sociopathic star: controversial talk-show host Morton Downey, Jr."
749.actors,"John Carradine,Laura Jane Leary,AngelaAames","John Carradine,Laura Jane Leary,Angela Aames"
264.director,Kathryn Biglow,Kathryn Bigelow
761.id,t0041085,tt0041085
1454.review_count,"2 uesr,5 critic","2 user,5 critic"
23.review_count,"501 usert,188 critic","501 user,188 critic"
101.country,UAS,USA
5661.release_date,12 gMarch 2015 (Singapore),12 March 2015 (Singapore)
71.id,tt0090021,tt0036230
1137.creator,"Gregg Chabot,Kvein Peterka","Gregg Chabot,Kevin Peterka"
4051.language,Englsih,English
94.review_count,"49 user,21 critci","49 user,21 critic"
1743.actors,"Brad Pitt,Angelina Jolie,Mélanie Llaurent","Brad Pitt,Angelina Jolie,Mélanie Laurent"
4899.language,"Englis,French","English,French"
1415.review_count,"2m74 user,171 critic","274 user,171 critic"
2191.name,ohn Carter,John Carter
1722.name,SteelM agnolias,Steel Magnolias
5574.casting,"Stewart Granger,Eleanor Parker,Janet Leigh,Mel Ferrer,Henry Wiwlcoxon,Nina Foch,Richard Anderson,Robert Coote,Lewis Stone,Elisabeth Risdon,Howard Freeman,Curtis Cooksey,John Dehner,John Litel,Jonathan Cott","Stewart Granger,Eleanor Parker,Janet Leigh,Mel Ferrer,Henry Wilcoxon,Nina Foch,Richard Anderson,Robert Coote,Lewis Stone,Elisabeth Risdon,Howard Freeman,Curtis Cooksey,John Dehner,John Litel,Jonathan Cott"
4524.filming_locations,"Las Vegas, Nevaa, USA","Las Vegas, Nevada, USA"
7185.duration,p96 min,96 min
6500.review_count,"42 user,33 criitc","42 user,33 critic"
3297.description,A fourth grader and his best friend set out to stop an industriailst from bulldozing their town.,A fourth grader and his best friend set out to stop an industrialist from bulldozing their town.
4472.director,Dogulas K. Grimm,Douglas K. Grimm
1399.review_count,"64 user,6 critic","64 user,26 critic"
6660.review_count,"15 usr,28 critic","15 user,28 critic"
4240.duration,11 min,116 min
